cell_type,gene_name,logfoldchanges,pvals_adj,pct_nz_group
fibroblast,PDCD5,-58.297466,1.5301926145870748e-06,0.7298202061235236
fibroblast,TM2D1,-26.37832,1.6216054897478687e-06,0.5551794177386594
fibroblast,IFI16,-105.24057,1.6385112536679913e-06,0.8289701346573385
fibroblast,ELOC,-30.156189,1.6689123159662049e-06,0.6736252162792448
fibroblast,PSMC5,-106.48913,2.1481748255464867e-06,0.7933874971789664
fibroblast,RPS19BP1,-31.508236,2.166217382719503e-06,0.6726472579553149
fibroblast,MKLN1,-22.806362,2.1690839388755908e-06,0.520988490182803
fibroblast,RPS27L,-69.60022,2.406184020649375e-06,0.8666591439103287
fibroblast,CHMP2B,-27.809387,2.4208277631976515e-06,0.5168509741969458
fibroblast,OSBPL1A,-38.422184,2.4579060489068302e-06,0.5034604679154442
fibroblast,HEBP1,-26.400835,3.64830763463433e-06,0.6192356879560671
fibroblast,P4HB,-79.66467,4.246994976914102e-06,0.8020010531858873
fibroblast,ERP44,-40.053673,4.7697198329684265e-06,0.5777100729707365
fibroblast,NEAT1,-134.85983,4.985554153659251e-06,0.977168434514406
fibroblast,AIP,-67.94585,6.81176086097522e-06,0.5734221018581208
fibroblast,MARCKSL1,-31.993555,7.83807033633046e-06,0.5353945685699241
fibroblast,BORCS7,-33.34683,8.328262256927653e-06,0.5239975927179719
fibroblast,PJA2,-14.590526,9.218578500182061e-06,0.6492138719626871
fibroblast,DYNLRB1,-58.35656,1.502118480060357e-05,0.773113668848266
fibroblast,RAB13,-13.930655,1.648961973608588e-05,0.6120138418716617
fibroblast,ANAPC11,-51.41576,1.816488098865541e-05,0.7564507635597683
fibroblast,ATOX1,-28.892109,2.1058555510916906e-05,0.6336041525614985
fibroblast,COPA,-30.816864,3.1739049512263934e-05,0.6063341608365305
fibroblast,CHPT1,-21.319067,4.7454052071186e-05,0.6056571127661176
fibroblast,CHMP3,-27.748117,5.036711927662682e-05,0.5585646580907244
fibroblast,BUD31,-39.7273,5.052543796344469e-05,0.5976453772662303
fibroblast,ATP6V1E1,-19.141289,5.9190112768592405e-05,0.5090649213871963
fibroblast,AURKAIP1,-50.790268,6.141246097436816e-05,0.694877002933875
fibroblast,SSR3,-33.66513,6.682738821127477e-05,0.7213571052433612
fibroblast,SLC38A2,-51.214767,7.296913012782282e-05,0.8339351538403671
fibroblast,TNFRSF1A,-39.803356,7.716354219037415e-05,0.6620025577371549
fibroblast,BSG,-40.074512,7.834315402256783e-05,0.7991047919957872
fibroblast,ACTR10,-39.912476,0.00011729478087364143,0.5234333859926277
fibroblast,PKIG,-103.56335,0.00013128428493400766,0.5072970736477845
fibroblast,TNRC6A,-23.324013,0.0001429455763816776,0.5717670954637779
fibroblast,TXNIP,-331.2708,0.00015396017494365285,0.9387271496276236
fibroblast,VAMP2,-25.123505,0.00017178000178418701,0.6324757391108102
fibroblast,ATF4,-60.155254,0.00019593990199875318,0.7619423756864515
fibroblast,YIPF3,-46.14165,0.0002108750698748003,0.6009930038366057
fibroblast,MPST,-41.005516,0.00021847396097159194,0.6211539908222373
fibroblast,VTI1B,-13.886632,0.00023282447255000061,0.5287369292108629
fibroblast,ADD1,-34.200127,0.00024863369829226077,0.6577145866245392
fibroblast,POLR2K,-39.681,0.0002625626949370184,0.5565335138794855
fibroblast,NORAD,-20.122393,0.00031268012429043463,0.7252313247573912
fibroblast,SPCS2,-64.49121,0.0003238649464137513,0.8055367486647107
fibroblast,AKAP13,-58.931168,0.0003368809922820472,0.7910178289325209
fibroblast,TMSB4X,-inf,0.0003606993557091609,0.9951102083803506
fibroblast,BCAP29,-10.025641,0.00037977567666468837,0.5015421650492741
fibroblast,LEPROT,-74.32456,0.0005338788794142512,0.84913112164297
fibroblast,ASXL1,-32.045567,0.0005479455515989821,0.512186865267434
fibroblast,ETFB,-49.048683,0.0007194795696139236,0.662378695554051
fibroblast,DPP7,-16.30736,0.0007436983227047765,0.6904385766945008
fibroblast,DYNLT1,-63.98977,0.0007584193174543405,0.6007297073647785
fibroblast,GOLGA4,-41.19507,0.0007684650160608346,0.6717445271947642
fibroblast,COPS9,-42.2021,0.0008131631703809999,0.7723990069961634
fibroblast,CENPX,-41.92701,0.0008749252391136621,0.5123749341758821
fibroblast,MIA3,-21.924269,0.0009913605572090733,0.5359211615135786
fibroblast,C19orf53,-46.60303,0.0013697160114253407,0.7844730309185286
fibroblast,ETF1,-22.628664,0.0013972399937376792,0.5124877755209509
fibroblast,POLR2F,-70.57251,0.0014850890919748626,0.6456781764838637
fibroblast,SEC62,-79.97941,0.001559852145370557,0.8996464304521177
fibroblast,ARHGDIA,-10.211262,0.0015958085906746186,0.6692996313849394
fibroblast,EIF1B,-55.42061,0.0016128668936543826,0.7788309636650869
fibroblast,PPA1,-105.485214,0.001700136631206213,0.7884224779959377
fibroblast,WSB1,-72.76897,0.00195667545699091,0.8639885654103664
fibroblast,CCDC47,-23.510162,0.001965264350161925,0.6125028210336267
fibroblast,PSMG2,-56.20458,0.0021051847049559534,0.7157150379899195
fibroblast,LMAN1,-46.617596,0.002240285244646967,0.7509591514330851
fibroblast,GLRX,-43.347363,0.0024321860324885355,0.5794403069284586
fibroblast,MPG,-26.061495,0.0035058116986893284,0.6705784999623862
fibroblast,PRDM2,-17.423206,0.003588740870244565,0.5261415782742797
fibroblast,RB1CC1,-47.106388,0.0038669367615508992,0.6217181975475814
fibroblast,HSP90B1,-138.21507,0.003962793312025939,0.9034078086210787
fibroblast,WASHC3,-36.190655,0.004115532487221338,0.5309937561122395
fibroblast,CLTC,-46.41222,0.004990250757672151,0.6177311366884827
fibroblast,CIB1,-32.83632,0.005428650687175632,0.6050176784773941
fibroblast,TOR1AIP1,-19.185387,0.005541318983527418,0.505416384563304
fibroblast,PPP1R14B,-13.591532,0.006000801071271533,0.6997667945535244
fibroblast,MICOS13,-36.22287,0.006494457231332775,0.703678627849244
fibroblast,ANXA11,-31.986673,0.007331452705886911,0.6909651696381555
fibroblast,USP16,-23.484468,0.007353586132810817,0.5212141728729407
fibroblast,FAM120A,-40.193996,0.007388147658277354,0.577747686752426
fibroblast,MAP2K2,-19.868431,0.007525100499343458,0.7028511246520726
fibroblast,EIF4EBP2,-37.543743,0.00796064774698388,0.5747761979989469
fibroblast,ARL2,-91.19231,0.007966188036577036,0.7345971563981043
fibroblast,SHISA5,-21.922266,0.009016179010642448,0.5090649213871963
fibroblast,UGP2,-63.16208,0.009540658169697038,0.7224479049123599
fibroblast,BLOC1S6,-22.667364,0.010084975068880975,0.5480704129993229
fibroblast,TMEM87A,-29.067558,0.010254773349733825,0.5442338072669827
fibroblast,STAU1,-20.894238,0.01231703585961443,0.5968554878507485
fibroblast,USP33,-42.99075,0.012939515919230656,0.5452493793726021
fibroblast,MT-ATP6,-inf,0.013091165708840021,0.997291807718348
fibroblast,SEC63,-39.871845,0.015192143269085483,0.6537275257654405
fibroblast,NDUFS6,-46.370293,0.015611305872084149,0.7277138343489055
fibroblast,TNPO1,-41.061794,0.016530874415400805,0.5235838411193862
fibroblast,NUFIP2,-38.2507,0.018213728568401488,0.6289776574136764
fibroblast,DYNC1H1,-64.547356,0.01831782883761417,0.7127811630181299
fibroblast,SMIM7,-39.984985,0.021965905529245617,0.5674415105694727
fibroblast,GABARAPL2,-79.046074,0.02238905157702165,0.7959828481155495
fibroblast,NDUFB7,-57.33604,0.028728735508925775,0.7812758594749116
fibroblast,AES,-22.195414,0.03119365915421042,0.802414804784473
fibroblast,RWDD1,-27.449839,0.032294630997926885,0.7698036560595802
fibroblast,DCTN3,-52.282803,0.032591371121460766,0.6533137741668548
fibroblast,PSMA7,-173.3946,0.03346079536057865,0.9105544271421049
fibroblast,CYCS,-58.533066,0.034443627767714764,0.6636199503498081
fibroblast,PSMD8,-72.44027,0.036308325828411585,0.7666817121793426
fibroblast,OSBPL9,-23.390608,0.037070981868511245,0.523884751372903
fibroblast,COPS2,-25.29522,0.03788867478365624,0.5486346197246671
fibroblast,EID1,-199.5169,0.039970406298856356,0.9545249379372602
fibroblast,TMEM147,-88.6312,0.046924143794110446,0.6151733995335891
fibroblast,PFDN2,-71.34501,0.04646111913828592,0.6414278191529377
fibroblast,SNX2,-42.826294,0.04525142171703085,0.5292635221545174
fibroblast,SRI,-131.05736,0.043378402799378345,0.7871436094184909
fibroblast,GRHPR,-69.773506,0.041869257332446376,0.5651470698864064
fibroblast,VPS29,-107.09288,0.040793584474994996,0.6306702775897088
fibroblast,VDAC1,-55.382454,0.034471097054773754,0.6809599037087188
fibroblast,ENY2,-89.38632,0.02872887844291192,0.7454299255247122
fibroblast,PCNP,-90.12585,0.02747228620762374,0.6363123448431506
fibroblast,HECTD1,-42.191578,0.026603309687501932,0.5298277288798616
fibroblast,PSMB2,-87.938934,0.025983883254223048,0.6049800646957045
fibroblast,GNAS,-165.03226,0.025466922586256175,0.970209884901828
fibroblast,WTAP,-57.1272,0.02245926608301551,0.6667042804483563
fibroblast,PSMD13,-52.57319,0.020702969821930355,0.5252388475137291
fibroblast,FDPS,-57.8466,0.019516835744456725,0.5144436921688107
fibroblast,RSRC2,-56.958157,0.019396107252346025,0.7332806740389679
fibroblast,EIF4G2,-95.85226,0.019213032749528524,0.8223124952982773
fibroblast,PSMB7,-164.93675,0.01915904251119347,0.6514330850823742
fibroblast,COPB1,-36.099743,0.017968134317608606,0.5391559467388851
fibroblast,PSMC6,-65.10585,0.01472879026474745,0.5397953810276085
fibroblast,MT-RNR1,-inf,0.013766630084907777,0.9977807868803129
fibroblast,CLK1,-113.66353,0.012194246583626738,0.623410817723614
fibroblast,FAM204A,-33.83259,0.010413480824790019,0.5240352064996615
fibroblast,PPP1CB,-133.08954,0.009708440597329851,0.7175581132927105
fibroblast,TOP1,-37.32864,0.009122092089922186,0.6356729105544271
fibroblast,SNX17,-37.938656,0.008870226655214473,0.5202738283307003
fibroblast,CDK4,-61.527794,0.008616162997543031,0.5677800346046792
fibroblast,DHX36,-17.35042,0.00793789708836817,0.6255548032799217
fibroblast,SRRM2,-68.464645,0.007496264818280922,0.9083728278041074
fibroblast,PDIA6,-47.56585,0.005719608911428981,0.7329045362220717
fibroblast,PTTG1IP,-63.88325,0.00515515167587512,0.6696757692018356
fibroblast,DNAJC1,-30.975708,0.004845480742945798,0.5653351387948544
fibroblast,PSMB3,-123.60473,0.004737389141116596,0.7396750169262017
fibroblast,YWHAE,-27.406092,0.004591117730342868,0.8492815767697284
fibroblast,GSPT1,-38.177616,0.004352225162307422,0.5177160911758069
fibroblast,CSNK1A1,-36.88393,0.003903248184078379,0.5907244414353419
fibroblast,NDUFS5,-174.28635,0.0037670343420538573,0.8902429850297149
fibroblast,ACTN4,-8.71743,0.0036059779539006384,0.5055668396900624
fibroblast,NDUFAF3,-77.80908,0.003131769142284325,0.6491762581809976
fibroblast,YIPF4,-35.04967,0.0030776641106830586,0.5268562401263823
fibroblast,COPE,-70.311966,0.0028315233562882015,0.7461822011585044
fibroblast,OCIAD1,-64.74383,0.002679201245929877,0.7372677348980666
fibroblast,SDHC,-21.549025,0.002637122667192812,0.5438200556683969
fibroblast,TUBB,-14.555573,0.0024670551914624853,0.7684119461370646
fibroblast,PSMD11,-76.18042,0.0020524289397328976,0.5168133604152562
fibroblast,NEDD8,-62.103935,0.0020115809428338403,0.8124952982772888
fibroblast,NDUFA11,-48.894634,0.001933358036565254,0.7788685774467765
fibroblast,CAMTA1,-56.775394,0.001816297528848177,0.5108703829082976
fibroblast,NDUFAB1,-86.19991,0.001494396305622226,0.6508312645753404
fibroblast,CREG1,-78.393135,0.0011041360722414788,0.7071767095463778
fibroblast,LSM6,-24.889145,0.0008674781292877831,0.504739336492891
fibroblast,MT-ND1,-inf,0.0007737581447221789,0.990521327014218
fibroblast,SUGT1,-50.161583,0.0007486959846831105,0.5432934627247423
fibroblast,NUCKS1,-221.3388,0.0007008614691588003,0.9108553373956217
fibroblast,EIF4H,-64.07009,0.0006228158560291928,0.69438802377191
fibroblast,BAG1,-53.31811,0.0005789247079899583,0.5607086436470323
fibroblast,ATP5MC1,-113.24303,0.000565086952761493,0.6610622131949146
fibroblast,UQCRQ,-153.95,0.000563297852444156,0.8137365530730459
fibroblast,SUMO3,-56.930946,0.000481837685301968,0.6413525915895584
fibroblast,WAC,-49.741077,0.00043481488950236966,0.6318739186037764
fibroblast,SLIRP,-71.14618,0.00040862583928977806,0.6786654630256526
fibroblast,ATP6V1F,-79.10481,0.00029375712261395985,0.7402392236515459
fibroblast,OSBPL8,-62.477123,0.00027150994101773115,0.6128413450688333
fibroblast,TSC22D3,-440.7304,0.000258820509237603,0.8747461069735951
fibroblast,COX20,-9.744954,0.0002464656224178482,0.5429925524712255
fibroblast,UTRN,-70.973724,0.0002445119993975161,0.5130143684646055
fibroblast,MDH1,-114.105316,0.00022301884855279691,0.62766117505454
fibroblast,RNF181,-64.800385,0.00020787329364256832,0.5869254494846912
fibroblast,UBE2L3,-60.975742,0.00020723466363616958,0.6297299330474686
fibroblast,HSPA9,-82.94137,0.00020382000487394943,0.664898818927255
fibroblast,EAPP,-75.131935,0.00020274913579693447,0.5520574738584217
fibroblast,ARF1,-135.80954,0.00019030120915696684,0.8322801474460242
fibroblast,EIF5,-267.4088,0.00014642285175450165,0.8316783269389905
fibroblast,CACYBP,-100.171455,0.0001319348536555322,0.5824117956819379
fibroblast,PPP2R1A,-64.50926,0.0001268407714877707,0.5615737606258934
fibroblast,PNRC2,-81.84492,0.00012644019965312033,0.6808094485819605
fibroblast,UBXN4,-111.6087,0.00012290133859031447,0.8096366508688784
fibroblast,MAGOH,-35.17199,0.00011505880937154534,0.5211389453095614
fibroblast,RBX1,-100.580444,9.471613380353358e-05,0.757353494320319
fibroblast,NDUFA13,-53.194046,9.410350576865675e-05,0.6969833747084931
fibroblast,SLC25A36,-37.973225,7.113469186112015e-05,0.5497630331753555
fibroblast,TRMT112,-131.26285,6.919185959307122e-05,0.8344617467840216
fibroblast,TERF2IP,-35.555473,6.784679915933071e-05,0.6510945610471677
fibroblast,HNRNPH3,-64.799225,6.61040900590264e-05,0.6930339276310841
fibroblast,TIMM8B,-62.623146,6.558287967133286e-05,0.5633792221469947
fibroblast,DDX1,-51.657234,6.457993765634739e-05,0.5098924245843677
fibroblast,CAPNS1,-52.788097,6.259593822278552e-05,0.6843827578424735
fibroblast,MRPL51,-119.747055,5.7027582970683915e-05,0.7228992702926352
fibroblast,RAB14,-27.330664,5.360217849139858e-05,0.6398104265402843
fibroblast,TMED4,-48.070522,4.411987628641481e-05,0.5587527269991724
fibroblast,SUMO1,-112.256355,3.763682575936006e-05,0.6355600692093583
fibroblast,CDV3,-83.095535,3.5606199103228456e-05,0.6995787256450764
fibroblast,DNAJC15,-57.770935,3.398579476083369e-05,0.566350710900474
fibroblast,BBX,-79.70003,3.363616668501129e-05,0.5695102685624013
fibroblast,GYPC,-54.707943,3.350364758274714e-05,0.7901527119536598
fibroblast,CD46,-28.629204,3.308868159120272e-05,0.5740991499285338
fibroblast,GCC2,-49.720768,3.303784164282612e-05,0.5502143985556308
fibroblast,PNKD,-40.373596,3.297114411340082e-05,0.574362446400361
fibroblast,IGBP1,-51.287094,3.1406934249870923e-05,0.6334913112164297
fibroblast,CCT5,-85.558105,2.735729169767214e-05,0.6210035356954788
fibroblast,DECR1,-72.72037,2.2715570788323275e-05,0.5406604980064695
fibroblast,UBE2I,-82.583786,2.1952275406444773e-05,0.73113668848266
fibroblast,COX6C,-173.61215,2.0072210856686963e-05,0.9090498758745205
fibroblast,FKBP5,-178.70398,1.7845693781200993e-05,0.841495523959979
fibroblast,UBE2G2,-56.958035,1.5224400362401206e-05,0.5259911231475213
fibroblast,COX7B,-93.01439,1.4996284035344429e-05,0.7587828180245242
fibroblast,SCAND1,-46.603832,1.2786532837594902e-05,0.6758444293989317
fibroblast,SREK1,-70.76451,1.253158598540191e-05,0.534040472429098
fibroblast,PRKCSH,-11.134598,1.2350893810232232e-05,0.5556683969006244
fibroblast,YME1L1,-36.91277,1.150917701237957e-05,0.616828405927932
fibroblast,PLAGL1,-38.269073,1.0920998565710663e-05,0.5093282178590235
fibroblast,AUP1,-76.240105,1.0273735113442916e-05,0.5651094561047167
fibroblast,CHURC1,-50.059566,1.0001368897445793e-05,0.6598209583991574
fibroblast,ESD,-147.46886,9.331032361516205e-06,0.7921086286015196
fibroblast,SNHG5,-132.19807,8.197271029460213e-06,0.8668472128187767
fibroblast,NDUFB1,-50.863976,8.17761460676706e-06,0.7741668547355751
fibroblast,CWC15,-69.14301,7.924395795932118e-06,0.5507033777175957
fibroblast,RSF1,-48.696903,7.692651685258502e-06,0.6059580230196344
fibroblast,TSPAN3,-79.27695,7.386599751650177e-06,0.55028962611901
fibroblast,ZC3HAV1,-48.232533,7.180394131505694e-06,0.504739336492891
fibroblast,APPL1,-44.07152,6.285047129031719e-06,0.6098322425336643
fibroblast,BTG1,-97.03562,5.930506410419245e-06,0.8767772511848341
fibroblast,LSM3,-70.362144,5.8777874308429005e-06,0.614985330625141
fibroblast,HNRNPR,-48.842712,5.244471238264625e-06,0.695065071842323
fibroblast,VCP,-76.58219,5.1278762038269005e-06,0.6789663732791695
fibroblast,CSNK2B,-28.637161,4.059084673663531e-06,0.6226961558715113
fibroblast,KMT2C,-67.52501,3.492949612690112e-06,0.5352441134431656
fibroblast,VDAC2,-70.24586,3.158917389049862e-06,0.7768374332355376
fibroblast,NDUFB3,-45.747463,2.5695007445451554e-06,0.5506657639359062
fibroblast,TCF25,-73.535194,2.119980354869947e-06,0.7586699766794553
fibroblast,BEX3,-142.52893,2.0267661878878393e-06,0.7358384111938614
fibroblast,SPCS3,-27.184628,1.902657058448145e-06,0.5391935605205748
fibroblast,TECR,-57.91239,1.8838293517085548e-06,0.5559693071541413
fibroblast,CCND2,-72.4024,1.8275223431854334e-06,0.5299029564432408
fibroblast,PCBP1,-18.706959,1.7634257592395901e-06,0.8267509215376514
fibroblast,SNU13,-128.24736,1.3735716872132867e-06,0.765854208982171
fibroblast,TLN1,-44.530018,1.3120637825829416e-06,0.7423079816444745
fibroblast,NDUFB4,-81.27269,1.307440131800398e-06,0.8174227036786279
fibroblast,PRMT1,-47.937378,1.1700837196528294e-06,0.6424810050402467
fibroblast,MPHOSPH8,-76.773705,1.0574462228630082e-06,0.7207176709546378
fibroblast,LSP1,-80.02204,9.558706218357514e-07,0.5702249304145038
fibroblast,SERF2,-415.45294,9.132494244766398e-07,0.9817197020988491
fibroblast,ATP5ME,-91.61144,8.993711874856204e-07,0.8469119085232829
fibroblast,TUBA1C,-40.37626,8.685754717726092e-07,0.5022568269013766
fibroblast,HIGD2A,-62.211674,8.597303904677439e-07,0.7251937109757015
fibroblast,TXN2,-106.25004,7.28162707964303e-07,0.5810953133228015
fibroblast,NT5C,-48.895008,6.26684830536378e-07,0.5602948920484465
fibroblast,ANXA7,-99.283844,6.162226970817928e-07,0.6316858496953284
fibroblast,FAAP20,-13.052255,5.984504070212152e-07,0.5180170014293237
fibroblast,APRT,-123.93308,5.5833426721538e-07,0.8268261491010306
fibroblast,GPBP1,-88.70383,5.449638797692585e-07,0.5843677123297977
fibroblast,FKBP3,-98.8372,4.6868753990784384e-07,0.5149702851124652
fibroblast,PPP3CA,-57.357357,4.122731713831783e-07,0.5349432031896487
fibroblast,METTL26,-56.224327,3.482671027404524e-07,0.5827503197171444
fibroblast,EIF3B,-47.739437,2.8217256092681203e-07,0.5147069886406379
fibroblast,TMEM219,-43.147278,2.416549434036466e-07,0.6111487248928007
fibroblast,DGUOK,-83.40702,2.3283237528972827e-07,0.5480704129993229
fibroblast,EEF1D,-81.324326,2.0676941365909154e-07,0.9698713608666215
fibroblast,CD44,-137.28836,2.0093501955381016e-07,0.7022116903633492
fibroblast,KRTCAP2,-32.98582,1.9854384274832734e-07,0.7682614910103062
fibroblast,COX8A,-67.076904,1.956564909322164e-07,0.7944030692845859
fibroblast,NDUFA10,-43.742554,1.9355677672543912e-07,0.5574362446400362
fibroblast,PSMD4,-190.4813,1.8843659948689948e-07,0.6488753479274806
fibroblast,SNW1,-66.24826,1.786223896228513e-07,0.5458511998796359
fibroblast,PSMD7,-95.570175,1.6289493269885922e-07,0.617505453998345
fibroblast,FTX,-40.455894,1.590894914727797e-07,0.5349055894079591
fibroblast,GHITM,-103.34909,1.579618372870818e-07,0.6667795080117355
fibroblast,GSTO1,-118.60735,1.415294383031236e-07,0.7386970586022719
fibroblast,HP1BP3,-88.7795,1.3517838102535943e-07,0.8001955916647859
fibroblast,ANKRD12,-67.288445,1.3192077584689569e-07,0.7197397126307079
fibroblast,LSM8,-32.72263,1.2523986615999308e-07,0.5874144286466562
fibroblast,PSMA3,-151.05557,1.2306250478198592e-07,0.6379673512374934
fibroblast,ROMO1,-84.12068,1.0449493426701063e-07,0.7627322651019334
fibroblast,DDOST,-121.09755,9.253234622186778e-08,0.665086887835703
fibroblast,MORF4L1,-192.00243,7.977071536149587e-08,0.8957722109380877
fibroblast,PCMT1,-98.06284,6.216244604254722e-08,0.5478447303091852
fibroblast,LARP7,-48.05458,5.817996326088575e-08,0.5190701873166328
fibroblast,ZNF428,-10.792456,5.176835590777148e-08,0.523019634394042
fibroblast,PSMA1,-102.80533,3.8924464277301515e-08,0.6600090273076055
fibroblast,OST4,-159.15836,3.221251197948303e-08,0.9083352140224178
fibroblast,NDUFA12,-77.140205,3.2070145453024665e-08,0.6252162792447152
fibroblast,TBL1XR1,-70.7512,2.941331182161001e-08,0.5677800346046792
fibroblast,SF3B6,-126.18131,2.8771598235119944e-08,0.7553975776724592
fibroblast,STRAP,-71.99515,2.515793858783591e-08,0.5207251937109757
fibroblast,C1orf43,-65.77107,2.2884147608239135e-08,0.593131723463477
fibroblast,PCBD1,-44.190987,2.243913239066637e-08,0.5046264951478222
fibroblast,TM9SF2,-45.024067,2.1548516908579077e-08,0.5267433987813135
fibroblast,TUBA1B,-146.67107,2.0625846163508182e-08,0.8206574889039344
fibroblast,NDUFS8,-62.48166,1.8629051748970408e-08,0.6225833145264424
fibroblast,UBL5,-92.56318,1.4007554357431311e-08,0.8773790716918679
fibroblast,CAP1,-25.711979,1.0709719181884972e-08,0.6611374407582938
fibroblast,SSR2,-117.65096,1.0594645704834771e-08,0.8721883698187016
fibroblast,RPN2,-136.04204,1.0252468370046533e-08,0.7391484239825472
fibroblast,CALM3,-36.261364,9.60625813211981e-09,0.6216429699842022
fibroblast,NOP10,-117.34375,9.47034168719755e-09,0.6907018731663281
fibroblast,USP34,-24.262545,9.301335052795862e-09,0.5028586474084105
fibroblast,ATP5F1D,-65.632454,5.9740063663069855e-09,0.866433461220191
fibroblast,MYL12A,-285.21765,5.720074040089303e-09,0.8929511773113669
fibroblast,ATP5PF,-135.23758,5.360569628919985e-09,0.8550740991499285
fibroblast,EIF3G,-109.34383,5.123979508390595e-09,0.8519145414880012
fibroblast,PIM1,-57.158,4.5820442666481035e-09,0.5233957722109381
fibroblast,RTF2,-72.19247,4.4407350251194864e-09,0.5456631309711878
fibroblast,MLF2,-59.250793,4.177227617512122e-09,0.576694500865117
fibroblast,HSPA8,-294.1403,3.899615669060366e-09,0.8903182125930941
fibroblast,TXNL1,-57.1619,3.6887428664244134e-09,0.5962160535620251
fibroblast,VAPA,-110.81139,3.5264058916114795e-09,0.7958700067704807
fibroblast,PDCD6IP,-41.36083,3.4861276744552394e-09,0.510832769126608
fibroblast,COMT,-125.29534,3.439064174756913e-09,0.7224855186940495
fibroblast,CEBPZ,-35.222763,2.569400481840414e-09,0.514218009478673
fibroblast,UBXN1,-105.11787,2.1013891689827343e-09,0.7900022568269014
fibroblast,CAPZB,-70.61579,2.054368793831845e-09,0.7701045663130971
fibroblast,NDUFV1,-80.05084,1.966184596079901e-09,0.5512675844429399
fibroblast,ANKRD11,-48.9239,1.8466372230581957e-09,0.6358985932445648
fibroblast,CDC37,-40.06704,1.4977899376436503e-09,0.6387572406529752
fibroblast,DNAJC8,-76.17465,1.0934448867484533e-09,0.7181599337997442
fibroblast,EIF2S2,-53.332493,9.966989683278668e-10,0.7115399082223727
fibroblast,SKP1,-238.82155,9.822160503953906e-10,0.9252238020010531
fibroblast,PHF3,-57.92444,9.253499620400876e-10,0.6108854284209735
fibroblast,CCT7,-129.19083,9.146246144766751e-10,0.6966824644549763
fibroblast,ABHD14B,-35.135273,6.868445359224634e-10,0.5140675543519145
fibroblast,ZYX,-22.96523,5.888691934023024e-10,0.5204618972391484
fibroblast,RPS16,-555.34595,5.196611449842104e-10,0.993041450387422
fibroblast,SEM1,-98.93469,4.548575707153557e-10,0.8438651922064244
fibroblast,MT-ND2,-inf,4.4611713469008175e-10,0.9930038366057323
fibroblast,GTF3C6,-96.63819,4.380603651165825e-10,0.5084631008801624
fibroblast,THOC7,-45.061153,3.902332089976821e-10,0.5581885202738284
fibroblast,SMARCA5,-32.19982,3.890468801931446e-10,0.5477318889641164
fibroblast,HNRNPF,-90.52822,3.830434742818531e-10,0.747686752426089
fibroblast,SNRNP70,-13.868354,3.4247331436070885e-10,0.635108703829083
fibroblast,G3BP1,-73.00696,3.247746152890667e-10,0.6076882569773565
fibroblast,SNRPB2,-42.53085,2.894526844522074e-10,0.6574889039344015
fibroblast,HNRNPAB,-55.94582,2.1985968668221697e-10,0.6690363349131122
fibroblast,ECH1,-185.01677,1.712185949829997e-10,0.6450763559768299
fibroblast,EPB41L4A-AS1,-34.96361,1.5419063613995218e-10,0.6341683592868427
fibroblast,COX5B,-156.01758,1.4787514829411627e-10,0.8908448055367487
fibroblast,CITED2,-18.120626,1.1228053550449596e-10,0.505416384563304
fibroblast,ARID4B,-64.94462,9.13765711679083e-11,0.6085909877379072
fibroblast,ACAP2,-46.860226,7.840145466688137e-11,0.5028962611901
fibroblast,HDGF,-37.871113,7.411497490698394e-11,0.548258481907771
fibroblast,NDUFB6,-120.866875,4.8081735128452125e-11,0.5958399157451291
fibroblast,SYNCRIP,-58.61132,4.4768810411667185e-11,0.5967802602873693
fibroblast,HADHB,-93.92161,3.5346514562548865e-11,0.5676295794779207
fibroblast,MLEC,-62.40518,3.482783373971197e-11,0.5656736628300609
fibroblast,NOL7,-93.46744,3.287267790684097e-11,0.6950274580606334
fibroblast,SRP14,-475.19952,2.1451929048663953e-11,0.9679530580004514
fibroblast,CANX,-26.222216,1.674252071456657e-11,0.7837207552847363
fibroblast,RAB11A,-46.19223,1.6388496198268862e-11,0.502708192281652
fibroblast,PRPF8,-28.48499,1.3600532226204032e-11,0.5129015271195366
fibroblast,MIER1,-62.906094,1.3279579081386434e-11,0.5512675844429399
fibroblast,NSD3,-55.755287,1.2758993072484574e-11,0.6044158579703603
fibroblast,PHIP,-92.34101,1.0088384984266875e-11,0.5804558790340781
fibroblast,SF3B5,-126.873276,4.9422587653973375e-12,0.7320394192432107
fibroblast,FUS,-70.84005,4.942142330994669e-12,0.842172572030392
fibroblast,SSU72,-104.57922,4.334190840785421e-12,0.6460167005190702
fibroblast,AKAP9,-161.64421,4.087159423626532e-12,0.7332054464755886
fibroblast,IK,-96.71524,3.9450187482427244e-12,0.5785751899495976
fibroblast,TMEM258,-109.8805,3.8514307319260514e-12,0.8705709772060483
fibroblast,SNRPD3,-34.28276,3.2132474797149255e-12,0.5056044534717521
fibroblast,NBDY,-71.72044,3.1362313910293465e-12,0.5018806890844806
fibroblast,PTBP1,-43.69944,2.7060004854748178e-12,0.5107199277815392
fibroblast,TMEM256,-13.361596,2.3463631075337525e-12,0.5472429098021515
fibroblast,RANBP1,-163.94763,1.290271198084846e-12,0.6145339652448657
fibroblast,BOD1L1,-44.057415,6.661896346057e-13,0.631234484315053
fibroblast,EIF5B,-62.13129,5.785905597287916e-13,0.6091551944632513
